# amp: 1.0
# gap: 2.17
# gam: 0.05
# Used FT_model.dat for FTFile.
# phsf input follows
#tmp.dat
#0.0 0.0
#40000
#0.05 0.05
 # delta  =   -5.6923379630018767     
 # a      =        (0.51256582683988494,-1.40581850019703963E-031)
 # sigma =    8.8556312594391766     
 # omega, A(omega)
     -203.6287150096        0.0000003794       -0.0000000000        0.9999993324        0.0000006674
     -203.6207122035        0.0000003794       -0.0000000000        0.9999993294        0.0000006705
     -203.6127093974        0.0000003794       -0.0000000000        0.9999993263        0.0000006735
     -203.6047065913        0.0000003795       -0.0000000000        0.9999993233        0.0000006765
     -203.5967037852        0.0000003795       -0.0000000000        0.9999993203        0.0000006796
     -203.5887009791        0.0000003795       -0.0000000000        0.9999993172        0.0000006826
     -203.5806981730        0.0000003796        0.0000000000        0.9999993142        0.0000006856
     -203.5726953669        0.0000003796        0.0000000000        0.9999993111        0.0000006887
     -203.5646925608        0.0000003796       -0.0000000000        0.9999993081        0.0000006917
     -203.5566897547        0.0000003797       -0.0000000000        0.9999993051        0.0000006948
